source_id,ra,dec,parallax,phot_g_mean_mag,Teff,dist_pc,sep_arcsec,is_target
2033110283838293504,294.7546152634438,31.10591090386632,0.26961887659125544,18.864036560058594,4670.7656,1688.6792,498.8741642483036,False
2033120870918028288,294.67863787871926,31.125823573600577,0.5038103255076362,18.864381790161133,4173.7354,658.0549,340.42010625676386,False
2033148461796072576,294.76339784099696,31.342005980901313,0.23496841402742197,18.86454963684082,4434.0444,1055.7086,542.083031085854,False
2033120282504741120,294.62847039280535,31.069381486123774,0.3317183241184651,18.86458969116211,4469.265,1544.779,548.9004616473488,False
2033110112022408064,294.8270781152782,31.13257083560674,2.59137638169567,18.86459732055664,3267.3125,326.6812,598.1145293391056,False
2033127085733675520,294.57666648154185,31.262657585410327,-0.061236478491823995,18.865053176879883,4673.0894,1695.4529,304.0738919493416,False
2033125676984084480,294.4818554147807,31.188160416224086,0.12658263493247823,18.865089416503906,5051.9053,2654.7295,564.0411604687708,False
2033148148253643008,294.7416862289166,31.339964676338766,0.34234474633402273,18.865196228027344,4042.2922,783.4379,499.9483720806473,False
2033152172648162816,294.67570920741167,31.378511820097334,0.3858047915864636,18.865341186523438,4530.6084,1524.4456,575.1130625084079,False
2033108772005654784,294.735396444755,31.086145392397217,-0.38023120677635674,18.865379333496094,4130.3,931.511,530.5718637489005,False
2033148216985470592,294.78942558808654,31.32557346726743,0.12093385932040979,18.865903854370117,4670.6553,1554.6239,549.3264995268567,False
2033150970057102336,294.7135474121987,31.32479761865835,0.20354959427381783,18.865983963012695,4333.451,1046.6193,412.5415172022285,False
2033128631923712128,294.6300659528887,31.35602519784066,1.7339509123656442,18.866117477416992,3313.6497,632.0118,501.81753564078554,False
2033126952592188800,294.62252719195266,31.255921059444482,0.1088047627814376,18.866304397583008,3861.9321,859.9756,178.22664173200752,False
2033125058504548224,294.52363537248203,31.19887630510274,0.04751064815007514,18.867183685302734,5021.694,2297.647,430.4500215183891,False
2033127051373962112,294.59815022765855,31.267710976407777,0.14114652831092056,18.867183685302734,5071.448,2623.3652,261.4574168833103,False
