##############################################################################
# Effective Area File
# Telescope: WALTZER
# Units: Wavelength [Angstrom], Reflectivity , Dichroic_Eff ,
#        GratingEff , CCD_QE , EffectiveArea 
# Pixel scale: 0.90354
# Secondary obstruction : 15 %
# Notes: Reflectivity based on Pollux and HWO reflectivity
# Grating efficiency based on datasheets
# CCD QE based on datasheets
# Effective area = Telescope_area * Rprim * Rsec * Sec_obstr * R_fold * R_d1 
                *R_d2 * R_visgr * vis_geff * vis_detQE
# Generated on: 2026-02-19
##############################################################################
Wavelength	Reflectivity	Dichroic1_Eff	Dichroic2_Eff	GratingEff	CCD_QE	EffectiveArea_cm2 
6654.0415	0.8939	0.8000	0.8000	0.6758	0.9108	230.1252
6654.9451	0.8939	0.8000	0.8000	0.6759	0.9107	230.1193
6655.8486	0.8939	0.8000	0.8000	0.6760	0.9106	230.1134
6656.7521	0.8939	0.8000	0.8000	0.6761	0.9105	230.1076
6657.6557	0.8938	0.8000	0.8000	0.6761	0.9105	230.1017
6658.5592	0.8938	0.8000	0.8000	0.6762	0.9104	230.0958
6659.4628	0.8938	0.8000	0.8000	0.6763	0.9103	230.0899
6660.3663	0.8938	0.8000	0.8000	0.6764	0.9102	230.0840
6661.2698	0.8938	0.8000	0.8000	0.6765	0.9102	230.0781
6662.1734	0.8938	0.8000	0.8000	0.6765	0.9101	230.0722
6663.0769	0.8937	0.8000	0.8000	0.6766	0.9100	230.0663
6663.9805	0.8937	0.8000	0.8000	0.6767	0.9099	230.0604
6664.8840	0.8937	0.8000	0.8000	0.6768	0.9099	230.0545
6665.7875	0.8937	0.8000	0.8000	0.6769	0.9098	230.0486
6666.6911	0.8937	0.8000	0.8000	0.6769	0.9097	230.0427
6667.5946	0.8936	0.8000	0.8000	0.6770	0.9096	230.0367
6668.4982	0.8936	0.8000	0.8000	0.6771	0.9096	230.0308
6669.4017	0.8936	0.8000	0.8000	0.6772	0.9095	230.0249
6670.3053	0.8936	0.8000	0.8000	0.6772	0.9094	230.0083
6671.2088	0.8936	0.8000	0.8000	0.6772	0.9093	229.9754
6672.1123	0.8936	0.8000	0.8000	0.6772	0.9093	229.9424
6673.0159	0.8935	0.8000	0.8000	0.6772	0.9092	229.9095
6673.9194	0.8935	0.8000	0.8000	0.6772	0.9091	229.8766
6674.8230	0.8935	0.8000	0.8000	0.6772	0.9090	229.8437
6675.7265	0.8935	0.8000	0.8000	0.6772	0.9090	229.8108
6676.6300	0.8935	0.8000	0.8000	0.6772	0.9089	229.7779
6677.5336	0.8934	0.8000	0.8000	0.6772	0.9088	229.7450
6678.4371	0.8934	0.8000	0.8000	0.6772	0.9087	229.7121
6679.3407	0.8934	0.8000	0.8000	0.6772	0.9087	229.6792
6680.2442	0.8934	0.8000	0.8000	0.6772	0.9086	229.6463
6681.1477	0.8934	0.8000	0.8000	0.6772	0.9085	229.6134
6682.0513	0.8934	0.8000	0.8000	0.6772	0.9084	229.5805
6682.9548	0.8933	0.8000	0.8000	0.6772	0.9084	229.5476
6683.8584	0.8933	0.8000	0.8000	0.6772	0.9083	229.5147
6684.7619	0.8933	0.8000	0.8000	0.6772	0.9082	229.4818
6685.6654	0.8933	0.8000	0.8000	0.6772	0.9081	229.4489
6686.5690	0.8933	0.8000	0.8000	0.6772	0.9081	229.4161
6687.4725	0.8933	0.8000	0.8000	0.6772	0.9080	229.3832
6688.3761	0.8932	0.8000	0.8000	0.6772	0.9079	229.3503
6689.2796	0.8932	0.8000	0.8000	0.6772	0.9078	229.3174
6690.1832	0.8932	0.8000	0.8000	0.6772	0.9078	229.2846
6691.0867	0.8932	0.8000	0.8000	0.6772	0.9077	229.2517
6691.9902	0.8932	0.8000	0.8000	0.6772	0.9076	229.2189
6692.8938	0.8931	0.8000	0.8000	0.6772	0.9075	229.1860
6693.7973	0.8931	0.8000	0.8000	0.6772	0.9075	229.1531
6694.7009	0.8931	0.8000	0.8000	0.6772	0.9074	229.1203
6695.6044	0.8931	0.8000	0.8000	0.6772	0.9073	229.0874
6696.5079	0.8931	0.8000	0.8000	0.6772	0.9072	229.0546
6697.4115	0.8931	0.8000	0.8000	0.6772	0.9072	229.0218
6698.3150	0.8930	0.8000	0.8000	0.6772	0.9071	228.9889
6699.2186	0.8930	0.8000	0.8000	0.6772	0.9070	228.9561
6700.1221	0.8930	0.8000	0.8000	0.6772	0.9069	228.9232
6701.0256	0.8930	0.8000	0.8000	0.6772	0.9069	228.8904
6701.9292	0.8930	0.8000	0.8000	0.6772	0.9068	228.8576
6702.8327	0.8929	0.8000	0.8000	0.6772	0.9067	228.8248
6703.7363	0.8929	0.8000	0.8000	0.6772	0.9066	228.7919
6704.6398	0.8929	0.8000	0.8000	0.6772	0.9066	228.7591
6705.5433	0.8929	0.8000	0.8000	0.6772	0.9065	228.7263
6706.4469	0.8929	0.8000	0.8000	0.6772	0.9064	228.6935
6707.3504	0.8929	0.8000	0.8000	0.6772	0.9063	228.6607
6708.2540	0.8928	0.8000	0.8000	0.6772	0.9063	228.6279
6709.1575	0.8928	0.8000	0.8000	0.6772	0.9062	228.5951
6710.0611	0.8928	0.8000	0.8000	0.6772	0.9061	228.5623
6710.9646	0.8928	0.8000	0.8000	0.6772	0.9060	228.5295
6711.8681	0.8928	0.8000	0.8000	0.6772	0.9060	228.4967
6712.7717	0.8927	0.8000	0.8000	0.6772	0.9059	228.4639
6713.6752	0.8927	0.8000	0.8000	0.6772	0.9058	228.4311
6714.5788	0.8927	0.8000	0.8000	0.6772	0.9057	228.3983
6715.4823	0.8927	0.8000	0.8000	0.6772	0.9057	228.3655
6716.3858	0.8927	0.8000	0.8000	0.6772	0.9056	228.3327
6717.2894	0.8927	0.8000	0.8000	0.6772	0.9055	228.2999
6718.1929	0.8926	0.8000	0.8000	0.6772	0.9054	228.2672
6719.0965	0.8926	0.8000	0.8000	0.6772	0.9054	228.2344
6720.0000	0.8926	0.8000	0.8000	0.6772	0.9053	228.2016
6720.9035	0.8926	0.8000	0.8000	0.6772	0.9052	228.1688
6721.8071	0.8926	0.8000	0.8000	0.6772	0.9051	228.1361
6722.7106	0.8925	0.8000	0.8000	0.6772	0.9051	228.1033
6723.6142	0.8925	0.8000	0.8000	0.6772	0.9050	228.0706
6724.5177	0.8925	0.8000	0.8000	0.6772	0.9049	228.0378
6725.4212	0.8925	0.8000	0.8000	0.6772	0.9048	228.0050
6726.3248	0.8925	0.8000	0.8000	0.6772	0.9048	227.9723
6727.2283	0.8925	0.8000	0.8000	0.6772	0.9047	227.9395
6728.1319	0.8924	0.8000	0.8000	0.6772	0.9046	227.9068
6729.0354	0.8924	0.8000	0.8000	0.6772	0.9045	227.8741
6729.9389	0.8924	0.8000	0.8000	0.6772	0.9045	227.8413
6730.8425	0.8924	0.8000	0.8000	0.6772	0.9044	227.8086
6731.7460	0.8924	0.8000	0.8000	0.6772	0.9043	227.7758
6732.6496	0.8923	0.8000	0.8000	0.6772	0.9042	227.7431
6733.5531	0.8923	0.8000	0.8000	0.6772	0.9042	227.7104
6734.4567	0.8923	0.8000	0.8000	0.6772	0.9041	227.6777
6735.3602	0.8923	0.8000	0.8000	0.6772	0.9040	227.6449
6736.2637	0.8923	0.8000	0.8000	0.6772	0.9039	227.6122
6737.1673	0.8923	0.8000	0.8000	0.6772	0.9039	227.5795
6738.0708	0.8922	0.8000	0.8000	0.6772	0.9038	227.5468
6738.9744	0.8922	0.8000	0.8000	0.6772	0.9037	227.5141
6739.8779	0.8922	0.8000	0.8000	0.6772	0.9036	227.4814
6740.7814	0.8922	0.8000	0.8000	0.6772	0.9036	227.4487
6741.6850	0.8922	0.8000	0.8000	0.6772	0.9035	227.4159
6742.5885	0.8921	0.8000	0.8000	0.6772	0.9034	227.3832
6743.4921	0.8921	0.8000	0.8000	0.6772	0.9033	227.3506
6744.3956	0.8921	0.8000	0.8000	0.6772	0.9033	227.3179
6745.2991	0.8921	0.8000	0.8000	0.6772	0.9032	227.2852
6746.2027	0.8921	0.8000	0.8000	0.6772	0.9031	227.2525
6747.1062	0.8921	0.8000	0.8000	0.6772	0.9030	227.2198
6748.0098	0.8920	0.8000	0.8000	0.6772	0.9030	227.1871
6748.9133	0.8920	0.8000	0.8000	0.6772	0.9029	227.1544
6749.8168	0.8920	0.8000	0.8000	0.6772	0.9028	227.1218
6750.7204	0.8920	0.8000	0.8000	0.6772	0.9027	227.0891
6751.6239	0.8920	0.8000	0.8000	0.6772	0.9027	227.0564
6752.5275	0.8919	0.8000	0.8000	0.6772	0.9026	227.0237
6753.4310	0.8919	0.8000	0.8000	0.6772	0.9025	226.9911
6754.3346	0.8919	0.8000	0.8000	0.6772	0.9024	226.9564
6755.2381	0.8919	0.8000	0.8000	0.6772	0.9024	226.9201
6756.1416	0.8919	0.8000	0.8000	0.6772	0.9023	226.8837
6757.0452	0.8919	0.8000	0.8000	0.6772	0.9022	226.8474
6757.9487	0.8918	0.8000	0.8000	0.6772	0.9021	226.8110
6758.8523	0.8918	0.8000	0.8000	0.6772	0.9021	226.7747
6759.7558	0.8918	0.8000	0.8000	0.6772	0.9020	226.7383
6760.6593	0.8918	0.8000	0.8000	0.6771	0.9019	226.7020
6761.5629	0.8918	0.8000	0.8000	0.6771	0.9018	226.6657
6762.4664	0.8918	0.8000	0.8000	0.6771	0.9018	226.6293
6763.3700	0.8917	0.8000	0.8000	0.6771	0.9017	226.5930
6764.2735	0.8917	0.8000	0.8000	0.6771	0.9016	226.5567
6765.1770	0.8917	0.8000	0.8000	0.6771	0.9015	226.5204
6766.0806	0.8917	0.8000	0.8000	0.6771	0.9015	226.4841
6766.9841	0.8917	0.8000	0.8000	0.6771	0.9014	226.4478
6767.8877	0.8916	0.8000	0.8000	0.6771	0.9013	226.4115
6768.7912	0.8916	0.8000	0.8000	0.6770	0.9012	226.3752
6769.6947	0.8916	0.8000	0.8000	0.6770	0.9012	226.3389
6770.5983	0.8916	0.8000	0.8000	0.6770	0.9011	226.3026
6771.5018	0.8916	0.8000	0.8000	0.6770	0.9010	226.2663
6772.4054	0.8916	0.8000	0.8000	0.6770	0.9009	226.2300
6773.3089	0.8915	0.8000	0.8000	0.6770	0.9009	226.1937
6774.2125	0.8915	0.8000	0.8000	0.6770	0.9008	226.1574
6775.1160	0.8915	0.8000	0.8000	0.6770	0.9007	226.1212
6776.0195	0.8915	0.8000	0.8000	0.6770	0.9006	226.0849
6776.9231	0.8915	0.8000	0.8000	0.6769	0.9006	226.0486
6777.8266	0.8914	0.8000	0.8000	0.6769	0.9005	226.0124
6778.7302	0.8914	0.8000	0.8000	0.6769	0.9004	225.9761
6779.6337	0.8914	0.8000	0.8000	0.6769	0.9003	225.9399
6780.5372	0.8914	0.8000	0.8000	0.6769	0.9003	225.9036
6781.4408	0.8914	0.8000	0.8000	0.6769	0.9002	225.8674
6782.3443	0.8914	0.8000	0.8000	0.6769	0.9001	225.8311
6783.2479	0.8913	0.8000	0.8000	0.6769	0.9000	225.7949
6784.1514	0.8913	0.8000	0.8000	0.6769	0.9000	225.7587
6785.0549	0.8913	0.8000	0.8000	0.6768	0.8999	225.7224
6785.9585	0.8913	0.8000	0.8000	0.6768	0.8998	225.6862
6786.8620	0.8913	0.8000	0.8000	0.6768	0.8997	225.6500
6787.7656	0.8912	0.8000	0.8000	0.6768	0.8997	225.6138
6788.6691	0.8912	0.8000	0.8000	0.6768	0.8996	225.5776
6789.5726	0.8912	0.8000	0.8000	0.6768	0.8995	225.5414
6790.4762	0.8912	0.8000	0.8000	0.6768	0.8994	225.5051
6791.3797	0.8912	0.8000	0.8000	0.6768	0.8994	225.4689
6792.2833	0.8912	0.8000	0.8000	0.6768	0.8993	225.4327
6793.1868	0.8911	0.8000	0.8000	0.6767	0.8992	225.3966
6794.0904	0.8911	0.8000	0.8000	0.6767	0.8991	225.3604
6794.9939	0.8911	0.8000	0.8000	0.6767	0.8991	225.3242
6795.8974	0.8911	0.8000	0.8000	0.6767	0.8990	225.2880
6796.8010	0.8911	0.8000	0.8000	0.6767	0.8989	225.2518
6797.7045	0.8910	0.8000	0.8000	0.6767	0.8988	225.2156
6798.6081	0.8910	0.8000	0.8000	0.6767	0.8988	225.1795
6799.5116	0.8910	0.8000	0.8000	0.6767	0.8987	225.1433
6800.4151	0.8910	0.8000	0.8000	0.6767	0.8986	225.1071
6801.3187	0.8910	0.8000	0.8000	0.6766	0.8985	225.0710
6802.2222	0.8910	0.8000	0.8000	0.6766	0.8985	225.0348
6803.1258	0.8909	0.8000	0.8000	0.6766	0.8984	224.9987
6804.0293	0.8909	0.8000	0.8000	0.6766	0.8983	224.9625
6804.9328	0.8909	0.8000	0.8000	0.6766	0.8982	224.9264
6805.8364	0.8909	0.8000	0.8000	0.6766	0.8982	224.8903
6806.7399	0.8909	0.8000	0.8000	0.6766	0.8981	224.8541
6807.6435	0.8908	0.8000	0.8000	0.6766	0.8980	224.8180
6808.5470	0.8908	0.8000	0.8000	0.6766	0.8979	224.7819
6809.4505	0.8908	0.8000	0.8000	0.6765	0.8979	224.7457
6810.3541	0.8908	0.8000	0.8000	0.6765	0.8978	224.7096
6811.2576	0.8908	0.8000	0.8000	0.6765	0.8977	224.6735
6812.1612	0.8908	0.8000	0.8000	0.6765	0.8976	224.6374
6813.0647	0.8907	0.8000	0.8000	0.6765	0.8976	224.6013
6813.9683	0.8907	0.8000	0.8000	0.6765	0.8975	224.5652
6814.8718	0.8907	0.8000	0.8000	0.6765	0.8974	224.5291
6815.7753	0.8907	0.8000	0.8000	0.6765	0.8973	224.4930
6816.6789	0.8907	0.8000	0.8000	0.6765	0.8973	224.4569
6817.5824	0.8906	0.8000	0.8000	0.6764	0.8972	224.4208
6818.4860	0.8906	0.8000	0.8000	0.6764	0.8971	224.3847
6819.3895	0.8906	0.8000	0.8000	0.6764	0.8970	224.3486
6820.2930	0.8906	0.8000	0.8000	0.6764	0.8970	224.3126
6821.1966	0.8906	0.8000	0.8000	0.6764	0.8969	224.2765
6822.1001	0.8906	0.8000	0.8000	0.6764	0.8968	224.2404
6823.0037	0.8905	0.8000	0.8000	0.6764	0.8967	224.2044
6823.9072	0.8905	0.8000	0.8000	0.6764	0.8967	224.1683
6824.8107	0.8905	0.8000	0.8000	0.6764	0.8966	224.1322
6825.7143	0.8905	0.8000	0.8000	0.6763	0.8965	224.0962
6826.6178	0.8905	0.8000	0.8000	0.6763	0.8964	224.0601
6827.5214	0.8904	0.8000	0.8000	0.6763	0.8964	224.0095
6828.4249	0.8904	0.8000	0.8000	0.6762	0.8963	223.9552
6829.3284	0.8904	0.8000	0.8000	0.6762	0.8962	223.9009
6830.2320	0.8904	0.8000	0.8000	0.6761	0.8961	223.8466
6831.1355	0.8904	0.8000	0.8000	0.6760	0.8961	223.7923
6832.0391	0.8904	0.8000	0.8000	0.6760	0.8960	223.7380
6832.9426	0.8903	0.8000	0.8000	0.6759	0.8959	223.6837
6833.8462	0.8903	0.8000	0.8000	0.6758	0.8958	223.6295
6834.7497	0.8903	0.8000	0.8000	0.6758	0.8958	223.5752
6835.6532	0.8903	0.8000	0.8000	0.6757	0.8957	223.5210
6836.5568	0.8903	0.8000	0.8000	0.6756	0.8956	223.4667
6837.4603	0.8903	0.8000	0.8000	0.6756	0.8955	223.4125
6838.3639	0.8902	0.8000	0.8000	0.6755	0.8955	223.3583
6839.2674	0.8902	0.8000	0.8000	0.6754	0.8954	223.3041
6840.1709	0.8902	0.8000	0.8000	0.6754	0.8953	223.2499
6841.0745	0.8902	0.8000	0.8000	0.6753	0.8952	223.1957
6841.9780	0.8902	0.8000	0.8000	0.6752	0.8952	223.1415
6842.8816	0.8901	0.8000	0.8000	0.6752	0.8951	223.0873
6843.7851	0.8901	0.8000	0.8000	0.6751	0.8950	223.0332
6844.6886	0.8901	0.8000	0.8000	0.6750	0.8949	222.9790
6845.5922	0.8901	0.8000	0.8000	0.6750	0.8949	222.9249
6846.4957	0.8901	0.8000	0.8000	0.6749	0.8948	222.8708
6847.3993	0.8901	0.8000	0.8000	0.6748	0.8947	222.8166
6848.3028	0.8900	0.8000	0.8000	0.6748	0.8946	222.7625
6849.2063	0.8900	0.8000	0.8000	0.6747	0.8946	222.7084
6850.1099	0.8900	0.8000	0.8000	0.6746	0.8945	222.6543
6851.0134	0.8900	0.8000	0.8000	0.6746	0.8944	222.6002
6851.9170	0.8900	0.8000	0.8000	0.6745	0.8943	222.5461
6852.8205	0.8899	0.8000	0.8000	0.6744	0.8943	222.4921
6853.7241	0.8899	0.8000	0.8000	0.6744	0.8942	222.4380
6854.6276	0.8899	0.8000	0.8000	0.6743	0.8941	222.3840
6855.5311	0.8899	0.8000	0.8000	0.6742	0.8940	222.3299
6856.4347	0.8899	0.8000	0.8000	0.6742	0.8940	222.2759
6857.3382	0.8899	0.8000	0.8000	0.6741	0.8939	222.2219
6858.2418	0.8898	0.8000	0.8000	0.6740	0.8938	222.1678
6859.1453	0.8898	0.8000	0.8000	0.6740	0.8937	222.1138
6860.0488	0.8898	0.8000	0.8000	0.6739	0.8937	222.0598
6860.9524	0.8898	0.8000	0.8000	0.6738	0.8936	222.0058
6861.8559	0.8898	0.8000	0.8000	0.6738	0.8935	221.9519
6862.7595	0.8897	0.8000	0.8000	0.6737	0.8934	221.8979
6863.6630	0.8897	0.8000	0.8000	0.6736	0.8933	221.8385
6864.5665	0.8897	0.8000	0.8000	0.6736	0.8932	221.7749
6865.4701	0.8897	0.8000	0.8000	0.6735	0.8931	221.7113
6866.3736	0.8897	0.8000	0.8000	0.6734	0.8930	221.6477
6867.2772	0.8897	0.8000	0.8000	0.6734	0.8929	221.5842
6868.1807	0.8896	0.8000	0.8000	0.6733	0.8928	221.5206
6869.0842	0.8896	0.8000	0.8000	0.6732	0.8927	221.4571
6869.9878	0.8896	0.8000	0.8000	0.6732	0.8925	221.3935
6870.8913	0.8896	0.8000	0.8000	0.6731	0.8924	221.3300
6871.7949	0.8896	0.8000	0.8000	0.6730	0.8923	221.2665
6872.6984	0.8895	0.8000	0.8000	0.6730	0.8922	221.2030
6873.6020	0.8895	0.8000	0.8000	0.6729	0.8921	221.1395
6874.5055	0.8895	0.8000	0.8000	0.6728	0.8920	221.0760
6875.4090	0.8895	0.8000	0.8000	0.6728	0.8919	221.0126
6876.3126	0.8895	0.8000	0.8000	0.6727	0.8917	220.9491
6877.2161	0.8895	0.8000	0.8000	0.6726	0.8916	220.8857
6878.1197	0.8894	0.8000	0.8000	0.6726	0.8915	220.8223
6879.0232	0.8894	0.8000	0.8000	0.6725	0.8914	220.7589
6879.9267	0.8894	0.8000	0.8000	0.6724	0.8913	220.6954
6880.8303	0.8894	0.8000	0.8000	0.6724	0.8912	220.6321
6881.7338	0.8894	0.8000	0.8000	0.6723	0.8911	220.5687
6882.6374	0.8893	0.8000	0.8000	0.6722	0.8909	220.5053
6883.5409	0.8893	0.8000	0.8000	0.6722	0.8908	220.4420
6884.4444	0.8893	0.8000	0.8000	0.6721	0.8907	220.3786
6885.3480	0.8893	0.8000	0.8000	0.6720	0.8906	220.3153
6886.2515	0.8893	0.8000	0.8000	0.6720	0.8905	220.2520
6887.1551	0.8893	0.8000	0.8000	0.6719	0.8904	220.1887
6888.0586	0.8892	0.8000	0.8000	0.6718	0.8903	220.1254
6888.9621	0.8892	0.8000	0.8000	0.6718	0.8902	220.0621
6889.8657	0.8892	0.8000	0.8000	0.6717	0.8900	219.9988
6890.7692	0.8892	0.8000	0.8000	0.6716	0.8899	219.9356
6891.6728	0.8892	0.8000	0.8000	0.6716	0.8898	219.8723
6892.5763	0.8891	0.8000	0.8000	0.6715	0.8897	219.8091
6893.4799	0.8891	0.8000	0.8000	0.6714	0.8896	219.7459
6894.3834	0.8891	0.8000	0.8000	0.6714	0.8895	219.6827
6895.2869	0.8891	0.8000	0.8000	0.6713	0.8894	219.6195
6896.1905	0.8891	0.8000	0.8000	0.6713	0.8892	219.5563
6897.0940	0.8891	0.8000	0.8000	0.6712	0.8891	219.4931
6897.9976	0.8890	0.8000	0.8000	0.6711	0.8890	219.4300
6898.9011	0.8890	0.8000	0.8000	0.6711	0.8889	219.3668
6899.8046	0.8890	0.8000	0.8000	0.6710	0.8888	219.3035
6900.7082	0.8890	0.8000	0.8000	0.6709	0.8887	219.2380
6901.6117	0.8890	0.8000	0.8000	0.6708	0.8886	219.1725
6902.5153	0.8889	0.8000	0.8000	0.6708	0.8884	219.1070
6903.4188	0.8889	0.8000	0.8000	0.6707	0.8883	219.0415
6904.3223	0.8889	0.8000	0.8000	0.6706	0.8882	218.9760
6905.2259	0.8889	0.8000	0.8000	0.6705	0.8881	218.9106
6906.1294	0.8889	0.8000	0.8000	0.6705	0.8880	218.8451
6907.0330	0.8889	0.8000	0.8000	0.6704	0.8879	218.7797
6907.9365	0.8888	0.8000	0.8000	0.6703	0.8878	218.7143
6908.8400	0.8888	0.8000	0.8000	0.6702	0.8876	218.6489
6909.7436	0.8888	0.8000	0.8000	0.6702	0.8875	218.5835
6910.6471	0.8888	0.8000	0.8000	0.6701	0.8874	218.5181
6911.5507	0.8888	0.8000	0.8000	0.6700	0.8873	218.4527
6912.4542	0.8888	0.8000	0.8000	0.6700	0.8872	218.3874
6913.3578	0.8887	0.8000	0.8000	0.6699	0.8871	218.3220
6914.2613	0.8887	0.8000	0.8000	0.6698	0.8870	218.2567
6915.1648	0.8887	0.8000	0.8000	0.6697	0.8868	218.1914
6916.0684	0.8887	0.8000	0.8000	0.6697	0.8867	218.1261
6916.9719	0.8887	0.8000	0.8000	0.6696	0.8866	218.0608
6917.8755	0.8886	0.8000	0.8000	0.6695	0.8865	217.9955
6918.7790	0.8886	0.8000	0.8000	0.6694	0.8864	217.9302
6919.6825	0.8886	0.8000	0.8000	0.6694	0.8863	217.8650
6920.5861	0.8886	0.8000	0.8000	0.6693	0.8862	217.7998
6921.4896	0.8886	0.8000	0.8000	0.6692	0.8861	217.7345
6922.3932	0.8886	0.8000	0.8000	0.6691	0.8859	217.6693
6923.2967	0.8885	0.8000	0.8000	0.6691	0.8858	217.6041
6924.2002	0.8885	0.8000	0.8000	0.6690	0.8857	217.5389
6925.1038	0.8885	0.8000	0.8000	0.6689	0.8856	217.4738
6926.0073	0.8885	0.8000	0.8000	0.6689	0.8855	217.4086
6926.9109	0.8885	0.8000	0.8000	0.6688	0.8854	217.3435
6927.8144	0.8884	0.8000	0.8000	0.6687	0.8853	217.2783
6928.7179	0.8884	0.8000	0.8000	0.6686	0.8851	217.2132
6929.6215	0.8884	0.8000	0.8000	0.6686	0.8850	217.1481
6930.5250	0.8884	0.8000	0.8000	0.6685	0.8849	217.0830
6931.4286	0.8884	0.8000	0.8000	0.6684	0.8848	217.0179
6932.3321	0.8884	0.8000	0.8000	0.6683	0.8847	216.9528
6933.2357	0.8883	0.8000	0.8000	0.6683	0.8846	216.8878
6934.1392	0.8883	0.8000	0.8000	0.6682	0.8845	216.8227
6935.0427	0.8883	0.8000	0.8000	0.6681	0.8843	216.7577
6935.9463	0.8883	0.8000	0.8000	0.6680	0.8842	216.6927
6936.8498	0.8883	0.8000	0.8000	0.6680	0.8841	216.6277
6937.7534	0.8882	0.8000	0.8000	0.6679	0.8840	216.5627
6938.6569	0.8882	0.8000	0.8000	0.6678	0.8839	216.4977
6939.5604	0.8882	0.8000	0.8000	0.6677	0.8838	216.4328
6940.4640	0.8882	0.8000	0.8000	0.6677	0.8837	216.3678
6941.3675	0.8882	0.8000	0.8000	0.6676	0.8835	216.3029
6942.2711	0.8882	0.8000	0.8000	0.6675	0.8834	216.2379
6943.1746	0.8881	0.8000	0.8000	0.6675	0.8833	216.1730
6944.0781	0.8881	0.8000	0.8000	0.6674	0.8832	216.1081
6944.9817	0.8881	0.8000	0.8000	0.6673	0.8831	216.0432
6945.8852	0.8881	0.8000	0.8000	0.6672	0.8830	215.9784
6946.7888	0.8881	0.8000	0.8000	0.6672	0.8829	215.9135
6947.6923	0.8880	0.8000	0.8000	0.6671	0.8827	215.8486
6948.5958	0.8880	0.8000	0.8000	0.6670	0.8826	215.7838
6949.4994	0.8880	0.8000	0.8000	0.6669	0.8825	215.7190
6950.4029	0.8880	0.8000	0.8000	0.6669	0.8824	215.6542
6951.3065	0.8880	0.8000	0.8000	0.6668	0.8823	215.5894
6952.2100	0.8880	0.8000	0.8000	0.6667	0.8822	215.5246
6953.1136	0.8879	0.8000	0.8000	0.6666	0.8821	215.4598
6954.0171	0.8879	0.8000	0.8000	0.6666	0.8820	215.3951
6954.9206	0.8879	0.8000	0.8000	0.6665	0.8818	215.3303
6955.8242	0.8879	0.8000	0.8000	0.6664	0.8817	215.2656
6956.7277	0.8879	0.8000	0.8000	0.6663	0.8816	215.2009
6957.6313	0.8878	0.8000	0.8000	0.6663	0.8815	215.1362
6958.5348	0.8878	0.8000	0.8000	0.6662	0.8814	215.0715
6959.4383	0.8878	0.8000	0.8000	0.6661	0.8813	215.0068
6960.3419	0.8878	0.8000	0.8000	0.6661	0.8812	214.9421
6961.2454	0.8878	0.8000	0.8000	0.6660	0.8810	214.8775
6962.1490	0.8878	0.8000	0.8000	0.6659	0.8809	214.8128
6963.0525	0.8877	0.8000	0.8000	0.6658	0.8808	214.7482
6963.9560	0.8877	0.8000	0.8000	0.6658	0.8807	214.6836
6964.8596	0.8877	0.8000	0.8000	0.6657	0.8806	214.6190
6965.7631	0.8877	0.8000	0.8000	0.6656	0.8805	214.5544
6966.6667	0.8877	0.8000	0.8000	0.6655	0.8804	214.4898
6967.5702	0.8876	0.8000	0.8000	0.6655	0.8802	214.4253
6968.4737	0.8876	0.8000	0.8000	0.6654	0.8801	214.3607
6969.3773	0.8876	0.8000	0.8000	0.6653	0.8800	214.2962
6970.2808	0.8876	0.8000	0.8000	0.6652	0.8799	214.2317
6971.1844	0.8876	0.8000	0.8000	0.6652	0.8798	214.1671
6972.0879	0.8876	0.8000	0.8000	0.6651	0.8797	214.1026
6972.9915	0.8875	0.8000	0.8000	0.6650	0.8796	214.0382
6973.8950	0.8875	0.8000	0.8000	0.6650	0.8794	213.9737
6974.7985	0.8875	0.8000	0.8000	0.6649	0.8793	213.9092
6975.7021	0.8875	0.8000	0.8000	0.6648	0.8792	213.8448
6976.6056	0.8875	0.8000	0.8000	0.6647	0.8791	213.7804
6977.5092	0.8874	0.8000	0.8000	0.6647	0.8790	213.7159
6978.4127	0.8874	0.8000	0.8000	0.6646	0.8789	213.6515
6979.3162	0.8874	0.8000	0.8000	0.6645	0.8788	213.5871
6980.2198	0.8874	0.8000	0.8000	0.6644	0.8786	213.5227
6981.1233	0.8874	0.8000	0.8000	0.6644	0.8785	213.4584
6982.0269	0.8874	0.8000	0.8000	0.6643	0.8784	213.3940
6982.9304	0.8873	0.8000	0.8000	0.6642	0.8783	213.3297
6983.8339	0.8873	0.8000	0.8000	0.6641	0.8782	213.2653
6984.7375	0.8873	0.8000	0.8000	0.6641	0.8781	213.2010
6985.6410	0.8873	0.8000	0.8000	0.6640	0.8780	213.1367
6986.5446	0.8873	0.8000	0.8000	0.6639	0.8778	213.0724
6987.4481	0.8873	0.8000	0.8000	0.6638	0.8777	213.0082
6988.3516	0.8872	0.8000	0.8000	0.6638	0.8776	212.9439
6989.2552	0.8872	0.8000	0.8000	0.6637	0.8775	212.8796
6990.1587	0.8872	0.8000	0.8000	0.6636	0.8774	212.8154
6991.0623	0.8872	0.8000	0.8000	0.6636	0.8773	212.7512
6991.9658	0.8872	0.8000	0.8000	0.6635	0.8772	212.6870
6992.8694	0.8871	0.8000	0.8000	0.6634	0.8771	212.6228
6993.7729	0.8871	0.8000	0.8000	0.6633	0.8769	212.5586
6994.6764	0.8871	0.8000	0.8000	0.6633	0.8768	212.4944
6995.5800	0.8871	0.8000	0.8000	0.6632	0.8767	212.4302
